Name,Jname,Glitch #,Time of glitch (MJD),Error in time (days),dF/F (10^-9),Error in dF/F (10^-9),dF1/F1 (10^-3),Error in dF1/F1 (10^-3),Galactic Longitude (deg),Galactic Latitude (deg),RA (deg),dec (deg),P0 (s),P1,F0 (Hz),F1 (Hz/s),F2 (Hz/s^2),Distance (kpc),Age (yrs),dF0 (Hz),Random Mass (Solar Masses),black GW Freq. (kHz),orange GW Freq. (kHz),purple GW Freq. (kHz),black GW tau (s),orange GW tau (s),purple GW tau (s),black h0,orange h0,purple h0,black strain (Hz^0.5),orange strain (Hz^0.5),purple strain (Hz^0.5),Glitch Energy (ergs),black differentiation metric,orange differentiation metric,purple differentiation metric
J1524-5625,J1524-5625,1,55745.0,7,2977.0,0.7,15.5,0.9,323.0,0.35100000000000003,231.20775,-56.42316999999999,0.078218549,3.90E-14,12.78469128,-6.37E-12,*,3.378,3.18E+04,3.806002594056e-05,1.4991377415863267,1.94445434842525,1.4723510190170357,2.294597630132995,0.14468168031981535,0.13581478842822922,0.10677332539955277,2.0130323714916252e-23,2.743913334028057e-23,1.9857170142732886e-23,7.656980318841742e-24,1.0112159725822907e-23,6.4885662223556966e-24,1.9220134429474623e+43,0.28132692243533686,0.1999670421398864,0.2450018194232329
B1508+55,J1509+5531,1,41732.0,58,0.2,0.1,-6,1,91.325,52.287,227.35679080000003,55.525665,0.739681923,5.00E-15,1.351932458,-9.14E-15,5.16E-26,2.1,2.34E+06,2.703864916e-10,1.614752397618943,2.032692772520001,1.5152459203853488,2.3174740127106808,0.14056588086292945,0.12876617459752174,0.10577475977522503,2.7237940106001716e-26,3.8177012705119826e-26,2.7541022886485525e-26,1.0212080269361128e-26,1.3699440781629295e-26,8.957175632638238e-27,1.4438998830851985e+37,0.2857272500929842,0.19511242074252233,0.24513025697979907
B1530+27,J1532+2745,1,49732.0,3,0.29,0.04,-1,2,43.481,54.495,233.0431858,27.7637842,1.124835743,7.80E-16,0.889018691,-6.16E-16,*,1.695,2.29E+07,2.5781542039e-10,1.5228399185729198,1.9611710934016309,1.4808382877654032,2.299123995755337,0.14366986350305305,0.13416750392690613,0.10653738947765333,2.7395367454213624e-26,3.7544311808942376e-26,2.7137012414204754e-26,1.038388738724937e-26,1.3752061889040942e-26,8.857538705441076e-27,9.053507738411936e+36,0.2817611832951456,0.19868037678887768,0.24494266859320493
J1531-5610,J1531-5610,1,51731.0,51,2637.0,11,25,10,323.897,0.033,232.86625,-56.18204,0.084206064,1.38E-14,11.87562928,-1.95E-12,1.37E-23,2.841,9.67E+04,3.1316034411359995e-05,1.7286138893178886,2.1395758139684737,1.5618731443823324,2.342340889207998,0.13803290688219194,0.12377934686493018,0.10509308545974874,1.9469586625586128e-23,2.816474845612658e-23,2.0381613256898573e-23,7.233492704499919e-24,9.909003235461806e-24,6.6073243704072674e-24,1.4689955799966857e+43,0.29533186909690035,0.1933276376975199,0.2461638312454
B1535-56,J1539-5626,1,48165.0,15,2793.0,1,1,1,324.621,-0.8059999999999999,234.8086,-56.44064,0.243395151,4.85E-15,4.108545287,-8.18E-14,*,3.536,7.95E+05,1.1475166986591002e-05,1.2862643144315924,1.8152431384176364,1.4017792677539758,2.2569608404546857,0.1603307023158479,0.1575726893809228,0.10994519151387916,6.091207628112789e-24,7.956580268230697e-24,5.916085075565058e-24,2.4389997220824208e-24,3.15839848110072e-24,1.9616545536610638e-24,1.8622766079917105e+42,0.29103920725652355,0.22088212913841465,0.24814199184311608
B1610-50,J1614-5048,1,49803.0,16,6460.0,80,9.7,0.2,332.206,0.172,243.54704,-50.80097,0.23169383600000001,4.95E-13,4.316040583,-9.22E-12,-1.60E-21,5.148,7.42E+03,2.7881622166179998e-05,1.229679158788591,1.7843096985630054,1.3844493572726797,2.2477185843925227,0.16769502040917736,0.16640823788787867,0.11123382822677982,6.649181466272647e-24,8.602684986514375e-24,6.480941877681893e-24,2.72287853948713e-24,3.5093075528504435e-24,2.1615066137512156e-24,4.7533594051696576e+42,0.2992198513168163,0.2303837779887528,0.2500223429184586
B1610-50,J1614-5048,2,53013.0,24,6242.0,37,9.14,0.04,332.206,0.172,243.54704,-50.80097,0.23169383600000001,4.95E-13,4.316040583,-9.22E-12,-1.60E-21,5.148,7.42E+03,2.6940725319086005e-05,1.229679158788591,1.7843096985630054,1.3844493572726797,2.2477185843925227,0.16769502040917736,0.16640823788787867,0.11123382822677982,6.5360265674732525e-24,8.456285620819548e-24,6.370650058152872e-24,2.6765409493429065e-24,3.449586616820502e-24,2.1247223774698207e-24,4.592951920598919e+42,0.2992198513168163,0.2303837779887528,0.2500223429184586
B1610-50,J1614-5048,3,55734.0,2,4098.0,3,3,1,332.206,0.172,243.54704,-50.80097,0.23169383600000001,4.95E-13,4.316040583,-9.22E-12,-1.60E-21,5.148,7.42E+03,1.768713430913401e-05,1.229679158788591,1.7843096985630054,1.3844493572726797,2.2477185843925227,0.16769502040917736,0.16640823788787867,0.11123382822677982,5.2958771696529876e-24,6.851785178204352e-24,5.1618792932573784e-24,2.1686925475191528e-24,2.7950600904339043e-24,1.7215763452814783e-24,3.015366384270166e+42,0.2992198513168163,0.2303837779887528,0.2500223429184586
B1610-50,J1614-5048,4,56443.0,11,5949.0,9,X,X,332.206,0.172,243.54704,-50.80097,0.23169383600000001,4.95E-13,4.316040583,-9.22E-12,-1.60E-21,5.148,7.42E+03,2.5676125428267002e-05,1.229679158788591,1.7843096985630054,1.3844493572726797,2.2477185843925227,0.16769502040917736,0.16640823788787867,0.11123382822677982,6.380782058323285e-24,8.25543088179979e-24,6.219333592248957e-24,2.612967418603548e-24,3.367651610043805e-24,2.0742557095080087e-24,4.377358374822647e+42,0.2992198513168163,0.2303837779887528,0.2500223429184586
J1617-5055,J1617-5055,1,46960.0,760,600.0,5,X,X,332.499,-0.275,244.3721,-50.92033,0.069356847,1.35E-13,14.418187099999999,-2.81E-11,*,4.743,8.13E+03,8.650912260000004e-06,1.2921543955893946,1.8184956465160047,1.4036136479471513,2.257939138148663,0.15966967041540045,0.15674730351219734,0.10982445362534668,7.388307154130231e-24,9.660971490955688e-24,7.174748216912392e-24,2.952270564884342e-24,3.8249066453802835e-24,2.3776952526636467e-24,4.926853626239375e+42,0.290358600531051,0.22001265448863463,0.2479769321664631
J1617-5055,J1617-5055,2,54747.0,7,334.0,3,9,11,332.499,-0.275,244.3721,-50.92033,0.069356847,1.35E-13,14.418187099999999,-2.81E-11,*,4.743,8.13E+03,4.8156744914000005e-06,1.2921543955893946,1.8184956465160047,1.4036136479471513,2.257939138148663,0.15966967041540045,0.15674730351219734,0.10982445362534668,5.5124231800633484e-24,7.208060260313397e-24,5.3530866485317354e-24,2.202691950427309e-24,2.8537665819410198e-24,1.774000749086701e-24,2.742615185273252e+42,0.290358600531051,0.22001265448863463,0.2479769321664631
J1617-5055,J1617-5055,3,55164.0,9,11.0,2,0.8,0.6,332.499,-0.275,244.3721,-50.92033,0.069356847,1.35E-13,14.418187099999999,-2.81E-11,*,4.743,8.13E+03,1.5860005810000002e-07,1.2921543955893946,1.8184956465160047,1.4036136479471513,2.257939138148663,0.15966967041540045,0.15674730351219734,0.10982445362534668,1.0003815177566772e-24,1.3081017236436192e-24,9.714655009631607e-25,3.9973932416661155e-25,5.178948080202788e-25,3.2194145911933444e-25,9.032564981438851e+40,0.290358600531051,0.22001265448863463,0.2479769321664631
J1617-5055,J1617-5055,4,55316.0,6,68.0,2,2.2,0.6,332.499,-0.275,244.3721,-50.92033,0.069356847,1.35E-13,14.418187099999999,-2.81E-11,*,4.743,8.13E+03,9.804367228e-07,1.2921543955893946,1.8184956465160047,1.4036136479471513,2.257939138148663,0.15966967041540045,0.15674730351219734,0.10982445362534668,2.4872748196424707e-24,3.2523676427427403e-24,2.415380168273706e-24,9.9388237164768e-25,1.2876554517930699e-24,8.004514982065519e-25,5.5837674430712905e+41,0.290358600531051,0.22001265448863463,0.2479769321664631
J1617-5055,J1617-5055,5,55873.0,11,55.0,2,1.1,0.6,332.499,-0.275,244.3721,-50.92033,0.069356847,1.35E-13,14.418187099999999,-2.81E-11,*,4.743,8.13E+03,7.930002905e-07,1.2921543955893946,1.8184956465160047,1.4036136479471513,2.257939138148663,0.15966967041540045,0.15674730351219734,0.10982445362534668,2.2369210771383422e-24,2.9250043755517755e-24,2.1722628979495147e-24,8.938443021163677e-25,1.1580479959275464e-24,7.1988298736630125e-25,4.516282490719425e+41,0.290358600531051,0.22001265448863463,0.2479769321664631
J1617-5055,J1617-5055,6,56267.0,6,2068.0,2,13.2,0.7,332.499,-0.275,244.3721,-50.92033,0.069356847,1.35E-13,14.418187099999999,-2.81E-11,*,4.743,8.13E+03,2.9816810922800013e-05,1.2921543955893946,1.8184956465160047,1.4036136479471513,2.257939138148663,0.15966967041540045,0.15674730351219734,0.10982445362534668,1.3716540308729485e-23,1.7935787198979822e-23,1.3320063861617998e-23,5.4809494733680684e-24,7.101015846256079e-24,4.414238890542581e-24,1.698122216510505e+43,0.290358600531051,0.22001265448863463,0.2479769321664631
B1641-45,J1644-4559,1,43390.0,63,191.0,1,2,1,339.1930000000001,-0.195,251.205304,-45.986031,0.45507820200000004,2.01E-14,2.197424522,-9.70E-14,4.33E-24,4.5,3.59E+05,4.19708083702e-07,1.5759306472898524,2.0010811555352985,1.500405274833026,2.3095593124893266,0.1417351673587919,0.13087213327063865,0.10606976102730707,6.458771030265854e-25,8.964400025003435e-25,6.468870931554325e-25,2.4315807640870937e-25,3.242984096892289e-25,2.106804713290641e-25,3.6429934990731937e+40,0.28362357247832026,0.196361239087917,0.24497440435413448
B1641-45,J1644-4559,2,46453.0,35,803.6,0.1,0.5,0.3,339.1930000000001,-0.195,251.205304,-45.986031,0.45507820200000004,2.01E-14,2.197424522,-9.70E-14,4.33E-24,4.5,3.59E+05,1.7658503458792e-06,1.5759306472898524,2.0010811555352985,1.500405274833026,2.3095593124893266,0.1417351673587919,0.13087213327063865,0.10606976102730707,1.3248086927133706e-24,1.838757717595644e-24,1.3268803619148043e-24,4.987604171446537e-25,6.651936570845243e-25,4.321430787587551e-25,1.5327275266257691e+41,0.28362357247832026,0.196361239087917,0.24497440435413448
B1641-45,J1644-4559,3,47589.0,4,1.61,0.04,1.1,0.1,339.1930000000001,-0.195,251.205304,-45.986031,0.45507820200000004,2.01E-14,2.197424522,-9.70E-14,4.33E-24,4.5,3.59E+05,3.53785348042e-09,1.5759306472898524,2.0010811555352985,1.500405274833026,2.3095593124893266,0.1417351673587919,0.13087213327063865,0.10606976102730707,5.929883252272276e-26,8.230334428305158e-26,5.939156105454323e-26,2.2324665144405918e-26,2.9774266642109703e-26,1.934285319390898e-26,3.0707955672815924e+38,0.28362357247832026,0.196361239087917,0.24497440435413448
B1641-45,J1644-4559,4,56600.0,14,717.4,0.3,0.4,0.5,339.1930000000001,-0.195,251.205304,-45.986031,0.45507820200000004,2.01E-14,2.197424522,-9.70E-14,4.33E-24,4.5,3.59E+05,1.5764323520828e-06,1.5759306472898524,2.0010811555352985,1.500405274833026,2.3095593124893266,0.1417351673587919,0.13087213327063865,0.10606976102730707,1.2517393101093187e-24,1.7373416475455817e-24,1.2536967170853148e-24,4.712514523042606e-25,6.285051222774735e-25,4.0830837104949015e-25,1.3683159875576488e+41,0.28362357247832026,0.196361239087917,0.24497440435413448
B1643-43,J1646-4346,1,53876.0,73,885.0,5,1.5,0.4,341.105,0.968,251.7137,-43.7772,0.231603329,1.13E-13,4.3177272239999995,-2.10E-12,*,6.226,3.25E+04,3.82118859324e-06,1.2847605507915272,1.8144141433932848,1.4013118905779312,2.2567115824136077,0.16050235361251672,0.1577860539916652,0.10997639559488248,2.0463308916642357e-24,2.672291750069247e-24,1.9875917564974038e-24,8.198163267768389e-25,1.0614955516256672e-24,6.591388770636451e-25,6.5170457567428926e+41,0.2912177404424606,0.2211074736258919,0.24818500573107216
B1643-43,J1646-4346,2,55288.0,7,8591.0,6,16,9,341.105,0.968,251.7137,-43.7772,0.231603329,1.13E-13,4.3177272239999995,-2.10E-12,*,6.226,3.25E+04,3.709359458138401e-05,1.2847605507915272,1.8144141433932848,1.4013118905779312,2.2567115824136077,0.16050235361251672,0.1577860539916652,0.10997639559488248,6.3756737351111505e-24,8.325955686284126e-24,6.192662491508343e-24,2.554269909885143e-24,3.3072604904737702e-24,2.053653416172385e-24,6.326320914822396e+42,0.2912177404424606,0.2211074736258919,0.24818500573107216
J1650-4502,J1650-4502,1,57778.0,8,12767.0,2,290,80,340.559,-0.35100000000000003,252.6346,-45.0437,0.380869799,1.61E-14,2.625569163,-1.11E-13,*,3.918,3.76E+05,3.352064150402101e-05,1.239254362752075,1.7895199028022382,1.3873456505780404,2.2492632135115342,0.16630714398455393,0.16478907630007847,0.11099833392720516,7.480777532127785e-24,9.693705882060136e-24,7.285178793475139e-24,3.0507188979292116e-24,3.935084370232173e-24,2.42716021535611e-24,3.4764251249489526e+42,0.2976099441385568,0.2286194082676867,0.24966446926353184
J1702-4128,J1702-4128,1,57719.0,6,3090.0,1,10,2,344.744,0.123,255.71883,-41.48006,0.182135803,5.23E-14,5.490408716,-1.58E-12,3.10E-24,3.967,5.51E+04,1.696536293244e-05,1.2448540524418117,1.7925691729872624,1.3890461275075068,2.2501700989352584,0.1655242537145391,0.1638669412055861,0.11086406675250106,7.605893438690523e-24,9.86494430510539e-24,7.403655923588734e-24,3.094432799507342e-24,3.9933769904610735e-24,2.4651402340215406e-24,3.6792976723176895e+42,0.29671367459040515,0.22761874010811967,0.2494630080528404
J1702-4310,J1702-4310,1,53943.0,169,4810.0,104,17,13,343.352,-0.852,255.6123,-43.1778,0.240523865,2.24E-13,4.157591601,-3.87E-12,4.50E-23,4.3260000000000005,1.70E+04,1.9998015600810002e-05,1.5801719833081205,2.0044294748843794,1.5020037386924576,2.3104117930783588,0.1415981610211606,0.1306303490352544,0.10603572189590957,6.3715269935430704e-24,8.852584012138238e-24,6.3877457677233456e-24,2.3975757310770757e-24,3.1995735695184955e-24,2.080049746125652e-24,3.284171477094489e+42,0.28382352754023876,0.19620727263765278,0.24498618235588662
J1702-4310,J1702-4310,2,57510.0,10,3129.0,4,5,2,343.352,-0.852,255.6123,-43.1778,0.240523865,2.24E-13,4.157591601,-3.87E-12,4.50E-23,4.3260000000000005,1.70E+04,1.3009104119529e-05,1.5801719833081205,2.0044294748843794,1.5020037386924576,2.3104117930783588,0.1415981610211606,0.1306303490352544,0.10603572189590957,5.138942646731079e-24,7.140034337114102e-24,5.1520238673548295e-24,1.9337600210570532e-24,2.580609810554833e-24,1.6776600583376324e-24,2.1364184099435875e+42,0.28382352754023876,0.19620727263765278,0.24498618235588662
B1702-19,J1705-1906,1,48902.0,1,0.4,0.1,1,1,3.189,13.026,256.400416,-19.11073,0.298987427,4.14E-15,3.3446222430000003,-4.63E-14,3.34E-26,0.747,1.14E+06,1.3378488972000002e-09,1.5174987746569608,1.957348501778185,1.4789129295919898,2.298097178376836,0.14388919330205846,0.13452859020357275,0.10658899746017153,2.7498530467531803e-25,3.7639325383389726e-25,2.7212419292960674e-25,1.0430943054400124e-25,1.3805404193265386e-25,8.884302609902826e-26,1.7674666758425167e+38,0.2816412969318558,0.19895607145184604,0.2449518743092359
B1702-19,J1705-1906,2,55171.0,3,0.28,0.03,X,X,3.189,13.026,256.400416,-19.11073,0.298987427,4.14E-15,3.3446222430000003,-4.63E-14,3.34E-26,0.747,1.14E+06,9.3649422804e-10,1.5174987746569608,1.957348501778185,1.4789129295919898,2.298097178376836,0.14388919330205846,0.13452859020357275,0.10658899746017153,2.3006921230613237e-25,3.1491318973991547e-25,2.276754344770487e-25,8.727153092669836e-26,1.1550429838651054e-25,7.433140857338058e-26,1.2372266730897613e+38,0.2816412969318558,0.19895607145184604,0.2449518743092359
B1702-19,J1705-1906,3,55955.0,1,0.3,0.03,X,X,3.189,13.026,256.400416,-19.11073,0.298987427,4.14E-15,3.3446222430000003,-4.63E-14,3.34E-26,0.747,1.14E+06,1.0033866729e-09,1.5174987746569608,1.957348501778185,1.4789129295919898,2.298097178376836,0.14388919330205846,0.13452859020357275,0.10658899746017153,2.3814425951622917e-25,3.2596611963323956e-25,2.3566646406137717e-25,9.033461670539353e-26,1.195583074088004e-25,7.69403175508424e-26,1.3256000068818869e+38,0.2816412969318558,0.19895607145184604,0.2449518743092359
B1702-19,J1705-1906,4,57954.0,10,0.18,0.05,X,X,3.189,13.026,256.400416,-19.11073,0.298987427,4.14E-15,3.3446222430000003,-4.63E-14,3.34E-26,0.747,1.14E+06,6.0203200374e-10,1.5174987746569608,1.957348501778185,1.4789129295919898,2.298097178376836,0.14388919330205846,0.13452859020357275,0.10658899746017153,1.844657502202505e-25,2.5249227055347833e-25,1.8254645811386049e-25,6.99728932172039e-26,9.260946669900616e-26,5.959771370526456e-26,7.953600041291322e+37,0.2816412969318558,0.19895607145184604,0.2449518743092359
J1705-3423,J1705-3423,1,51956.0,1,0.59,0.04,1,1,350.721,3.975,256.426508,-34.395309999999995,0.255426776,1.08E-15,3.915016338,-1.65E-14,0.00E+00,3.843,3.76E+06,2.30985963942e-09,1.5460874061022447,1.9782060558851025,1.4893082892207026,2.30364115251626,0.14277008806993707,0.1326608995767612,0.10632279666994462,7.54804227879659e-26,1.0400839369137801e-25,7.510977151441393e-26,2.8520224370725555e-26,3.7882606961714416e-26,2.449117585164904e-26,3.5720395995923554e+38,0.28242865281919893,0.19757297739514565,0.2449295698595032
J1705-3423,J1705-3423,2,54408.0,2,0.57,0.04,3,1,350.721,3.975,256.426508,-34.395309999999995,0.255426776,1.08E-15,3.915016338,-1.65E-14,0.00E+00,3.843,3.76E+06,2.23155931266e-09,1.5460874061022447,1.9782060558851025,1.4893082892207026,2.30364115251626,0.14277008806993707,0.1326608995767612,0.10632279666994462,7.41900640684377e-26,1.0223034141309652e-25,7.382574918099843e-26,2.80326632410927e-26,3.723499331030678e-26,2.407249242163635e-26,3.450953511470581e+38,0.28242865281919893,0.19757297739514565,0.2449295698595032
J1705-3423,J1705-3423,3,55503.0,1,0.6,0.1,5,1,350.721,3.975,256.426508,-34.395309999999995,0.255426776,1.08E-15,3.915016338,-1.65E-14,0.00E+00,3.843,3.76E+06,2.3490098028e-09,1.5460874061022447,1.9782060558851025,1.4893082892207026,2.30364115251626,0.14277008806993707,0.1326608995767612,0.10632279666994462,7.611739967402771e-26,1.0488611721611143e-25,7.574362048617265e-26,2.876090563665436e-26,3.820229707641028e-26,2.469785610533281e-26,3.632582643653244e+38,0.28242865281919893,0.19757297739514565,0.2449295698595032
J1705-3950,J1705-3950,1,58236.0,14,9331.0,6,61,11,346.341,0.718,256.37433,-39.8497,0.318941483,6.06E-14,3.1353713830000003,-5.96E-13,*,3.426,8.34E+04,2.9256150374772996e-05,1.282344125810816,1.8130831352048056,1.4005616572312158,2.2563114736707384,0.16078068492105374,0.15813119247683574,0.11002686474335063,8.767309447624447e-24,1.1444319803106383e-23,8.516331737840415e-24,3.5154690009545775e-24,4.550915359604042e-24,2.8248925878999266e-24,3.623291418141416e+42,0.2915087482970401,0.22147248499530545,0.24825487733244048
B1706-44,J1709-4429,1,48775.0,15,2057.0,2,4,0.1,343.098,-2.6860000000000004,257.428033,-44.485622,0.10245924599999999,9.30E-14,9.759978135,-8.86E-12,1.73E-22,2.6,1.75E+04,2.0076275023695002e-05,1.3428737572159952,1.8469695597712066,1.4196624091693593,2.266498141431238,0.15465389249283112,0.15027180442653915,0.10887641189518324,1.690004036392585e-23,2.2305094816905215e-23,1.6413667826720648e-23,6.64611986271255e-24,8.646549347040218e-24,5.4159237339014065e-24,7.739788207908638e+42,0.2856410317343878,0.21333523190240736,0.24676818520613478
B1706-44,J1709-4429,2,51488.0,37,1167.0,17,6.2,0.2,343.098,-2.6860000000000004,257.428033,-44.485622,0.10245924599999999,9.30E-14,9.759978135,-8.86E-12,1.73E-22,2.6,1.75E+04,1.1389894483545e-05,1.3428737572159952,1.8469695597712066,1.4196624091693593,2.266498141431238,0.15465389249283112,0.15027180442653915,0.10887641189518324,1.2729344028183523e-23,1.6800505761613674e-23,1.2363001509549013e-23,5.005949356523271e-24,6.512700498046193e-24,4.079348626077504e-24,4.391022284214576e+42,0.2856410317343878,0.21333523190240736,0.24676818520613478
B1706-44,J1709-4429,3,52716.0,57,2872.0,26,8,0.1,343.098,-2.6860000000000004,257.428033,-44.485622,0.10245924599999999,9.30E-14,9.759978135,-8.86E-12,1.73E-22,2.6,1.75E+04,2.8030657203720007e-05,1.3428737572159952,1.8469695597712066,1.4196624091693593,2.266498141431238,0.15465389249283112,0.15027180442653915,0.10887641189518324,1.9969298728898857e-23,2.635597856475915e-23,1.9394594865485905e-23,7.853138221484398e-24,1.0216870680011896e-23,6.399523113925092e-24,1.0806354756010509e+43,0.2856410317343878,0.21333523190240736,0.24676818520613478
B1706-44,J1709-4429,4,54710.0,22,2749.7,0.1,4.95,0.01,343.098,-2.6860000000000004,257.428033,-44.485622,0.10245924599999999,9.30E-14,9.759978135,-8.86E-12,1.73E-22,2.6,1.75E+04,2.683701187780951e-05,1.3428737572159952,1.8469695597712066,1.4196624091693593,2.266498141431238,0.15465389249283112,0.15027180442653915,0.10887641189518324,1.9539491298029087e-23,2.5788707996635273e-23,1.8977157022271557e-23,7.684111897172029e-24,9.996968769678425e-24,6.2617835455141435e-24,1.0346181640878168e+43,0.2856410317343878,0.21333523190240736,0.24676818520613478
B1706-44,J1709-4429,5,58176.0,6,52.4,0.1,X,X,343.098,-2.6860000000000004,257.428033,-44.485622,0.10245924599999999,9.30E-14,9.759978135,-8.86E-12,1.73E-22,2.6,1.75E+04,5.114228542740001e-07,1.3428737572159952,1.8469695597712066,1.4196624091693593,2.266498141431238,0.15465389249283112,0.15027180442653915,0.10887641189518324,2.6973433958182584e-24,3.5600210947367976e-24,2.6197155486127463e-24,1.0607588581723285e-24,1.3800388801224016e-24,8.64412498509605e-25,1.9716329708041454e+41,0.2856410317343878,0.21333523190240736,0.24676818520613478
1RXS_J1708-4009,J1708-4008,1,51445.0,X,561.0,33,5,3,346.481,0.036000000000000004,257.1953,-40.1479,11.0062624,1.96E-11,0.090857365,-1.62E-13,-1.00E-22,3.8,8.90E+03,5.0970981765e-08,1.3987963043445348,1.8797725351673118,1.4379183835901057,2.2762342788707794,0.1502920569212592,0.14426873344882202,0.10799867238148338,5.602990964118253e-26,7.476061933327508e-26,5.458421495110136e-26,2.1721406153418924e-26,2.8396119820421286e-26,1.793809323206713e-26,1.829280192379225e+38,0.2825148808543853,0.20744666400332198,0.24583028014726738
1RXS_J1708-4009,J1708-4008,2,52016.0,X,4202.0,44,620,1,346.481,0.036000000000000004,257.1953,-40.1479,11.0062624,1.96E-11,0.090857365,-1.62E-13,-1.00E-22,3.8,8.90E+03,3.8178264773000003e-07,1.3987963043445348,1.8797725351673118,1.4379183835901057,2.2762342788707794,0.1502920569212592,0.14426873344882202,0.10799867238148338,1.5334390388673582e-25,2.046065271025953e-25,1.493872944789201e-25,5.944762786171655e-26,7.77151327993292e-26,4.909337284505667e-26,1.370166732331106e+39,0.2825148808543853,0.20744666400332198,0.24583028014726738
1RXS_J1708-4009,J1708-4008,3,52990.0,X,308.0,44,0,0,346.481,0.036000000000000004,257.1953,-40.1479,11.0062624,1.96E-11,0.090857365,-1.62E-13,-1.00E-22,3.8,8.90E+03,2.798406842000001e-08,1.3987963043445348,1.8797725351673118,1.4379183835901057,2.2762342788707794,0.1502920569212592,0.14426873344882202,0.10799867238148338,4.1515841928625657e-26,5.539452186524886e-26,4.044464205315151e-26,1.6094662120782682e-26,2.104034843890644e-26,1.3291383974963187e-26,1.004310693855261e+38,0.2825148808543853,0.20744666400332198,0.24583028014726738
1RXS_J1708-4009,J1708-4008,4,53366.0,X,572.0,66,12,8,346.481,0.036000000000000004,257.1953,-40.1479,11.0062624,1.96E-11,0.090857365,-1.62E-13,-1.00E-22,3.8,8.90E+03,5.1970412780000004e-08,1.3987963043445348,1.8797725351673118,1.4379183835901057,2.2762342788707794,0.1502920569212592,0.14426873344882202,0.10799867238148338,5.6576555850779e-26,7.549000850144148e-26,5.511675648825365e-26,2.193332732939284e-26,2.86731616962067e-26,1.8113103164003384e-26,1.865148431445485e+38,0.2825148808543853,0.20744666400332198,0.24583028014726738
1RXS_J1708-4009,J1708-4008,5,53549.0,X,2707.0,99,12,12,346.481,0.036000000000000004,257.1953,-40.1479,11.0062624,1.96E-11,0.090857365,-1.62E-13,-1.00E-22,3.8,8.90E+03,2.45950887055e-07,1.3987963043445348,1.8797725351673118,1.4379183835901057,2.2762342788707794,0.1502920569212592,0.14426873344882202,0.10799867238148338,1.230786203401934e-25,1.6422360739548192e-25,1.1990292169945263e-25,4.771452815706102e-26,6.237659979989411e-26,3.9403878761814613e-26,8.826847559305815e+38,0.2825148808543853,0.20744666400332198,0.24583028014726738
1RXS_J1708-4009,J1708-4008,6,53636.0,X,737.0,33,-36,3,346.481,0.036000000000000004,257.1953,-40.1479,11.0062624,1.96E-11,0.090857365,-1.62E-13,-1.00E-22,3.8,8.90E+03,6.696187800499999e-08,1.3987963043445348,1.8797725351673118,1.4379183835901057,2.2762342788707794,0.1502920569212592,0.14426873344882202,0.10799867238148338,6.422028600835461e-26,8.568902549533581e-26,6.256326162490761e-26,2.4896611909773484e-26,3.2547026187859374e-26,2.0560259425461536e-26,2.403172017439374e+38,0.2825148808543853,0.20744666400332198,0.24583028014726738
B1717-16,J1720-1633,1,51169.0,1,1.5,0.2,8,3,7.374,11.537,260.10503,-16.5594,1.565601148,5.80E-15,0.638732286,-2.37E-15,7.30E-27,0.988,4.28E+06,9.58098429e-10,1.5177755685110097,1.9575457883344003,1.4790125218436248,2.298150292159069,0.14387770636975605,0.1345097360534813,0.10658630115712434,7.688367539127476e-26,1.0524321522823932e-25,7.608756682643406e-26,2.916291213474619e-26,3.8598548005379516e-26,2.4840732139979284e-26,2.417275179084306e+37,0.2816471981393295,0.1989415839329797,0.24495133914439982
J1718-3825,J1718-3825,1,54911.0,2,1.94,0.03,-0.12,0.04,348.951,-0.4320000000000001,259.556521,-38.42168,0.074669921,1.32E-14,13.39227352,-2.37E-12,*,3.488,8.95E+04,2.5981010628800003e-08,1.5518758482815,1.9825518066852421,1.4914405628525729,2.3047783204734524,0.14255924144095472,0.13230159063374655,0.1062718078484932,5.151002152227091e-25,7.107640949026815e-25,5.131871456142763e-25,1.9448648139967675e-25,2.585282542787452e-25,1.6729570980847232e-25,1.3743819626343217e+40,0.2826310816784424,0.19731995880108563,0.24493295880672764
J1718-3825,J1718-3825,2,57950.0,7,7.1,0.1,X,X,348.951,-0.4320000000000001,259.556521,-38.42168,0.074669921,1.32E-14,13.39227352,-2.37E-12,*,3.488,8.95E+04,9.508514199199999e-08,1.5518758482815,1.9825518066852421,1.4914405628525729,2.3047783204734524,0.14255924144095472,0.13230159063374655,0.1062718078484932,9.854169783662042e-25,1.359733477159129e-24,9.817571637956915e-25,3.7206406670026784e-25,4.9457974123249645e-25,3.2004652295052287e-25,5.029954605517362e+40,0.2826310816784424,0.19731995880108563,0.24493295880672764
B1718-35,J1721-3532,1,49971.0,2,7.5,0.3,0.3,0.4,351.68699999999984,0.67,260.38658,-35.5471,0.280423859,2.52E-14,3.566030384,-3.20E-13,6.90E-25,4.6,1.76E+05,2.674522788e-08,1.5629226566971537,1.9909654958147127,1.495536440796971,2.3069627029491926,0.1421706165384177,0.13163261764061013,0.1061770862464584,2.0390339034818693e-25,2.821073136425757e-25,2.0362782812400973e-25,7.688283165224032e-26,1.0235194600712657e-25,6.635177276358116e-26,3.7672846622598135e+39,0.2830567920466942,0.19686137647902663,0.2449465778783992
